7591020009430;VALMORCA;ACETAMINOFEN 650MG + CLORFENIRAMINA 4MG (ACEVAL NOCHE) CJ X 6 TABL (VALMORCA) FV. 10/2025;63;161.0510
8906130231302;BRIXMEDIC;ACETAMINOFEN 650MG + CLORFENIRAMINA 4MG (BRIXFLU NOCHE) SOBRE GRANULADO X 10GR (BRIXMEDIC) FV. 05/2027;202;60.5605
7594001101604;PLUSANDEX;ACETAMINOFEN 650MG CJ X 10 TABL (PLUSANDEX) FV. 05/2026;516;44.5885
7591585179050;GENVEN;ACETAMINOFEN 650MG CJ X 30 TABL (GENVEN) FV. 11/2026;97;114.4660
7591585116581;LETI;ACETAMINOFEN 650MG+CLORF 4MG+DEXTRO 20MG+FENILEF 10MG (ALIVET PLUS) CJX10 COMP (LETI) FV.11/2026;4;286.8305
7591062000174;ELMOR;ACETAMINOFEN 650MG+DEXTROCLORFENIRAMINA 2MG+CAFEINA 30MG (TACHIGRIP FORTE) SOBRE X 3GR  (ELMOR) FV. 11/2026;226;49.2470
7598127000988;BLUE MEDICAL;ACETAMINOFEN 800MG (BLUFEN PLUS) CJ X 10 TABL (BLUE MEDICAL) FV. 08/2027;616;28.6165
7896004703954;LEGRAND;ACETATO DE CIPROTERONA 2MG + ETINILESTRADIOL 0.035MG (REPOPIL 35) CJ X 21 TABL (LEGRAND) FV. 10/2026;210;387.9865
8904250520917;TIARES;ACETATO DE CIPROTERONA 2MG + ETINILESTRADIOL 35MCG (DANI PILL) CJ X 21 TAB (TIARES) FV. 05/2027;45;569.0025
8906036366337;LABORATORIO ZUZU;ACETAZOLAMIDA 250MG CJ X 20 TABL (ZUZU) FV. 05/2026;10;676.8135
7591585111838;LETI;ACICLOVIR 1G (ACICLOR AP) CJ X 10 TABL (LETI) FV. 10/2027;6;1406.8670
7592454102001;LA SANTÉ;ACICLOVIR 200MG CJ X 24 TABL (LA SANTE) FV. 10/2027;22;373.3455
8904278580986;FAHD;ACICLOVIR 400MG BLIST X 10 TAB (FAHD) FV. 03/2027;48;137.0930
7598252101321;DISTRILAB;ACICLOVIR 400MG CJ X 10 TAB (DISTRILAB) F.V 01/2027;1;153.0650
7598008002490;LAND;ACICLOVIR 400MG CJ X 10 TAB (LAND) FV. 04/2027;20;187.6710
8906159251947;LABORATORIO ZUZU;ACICLOVIR 400MG CJ X 10 TAB (ZUZU) FV. 04/2026;5;171.0335
7703038067511;LAPROFF;ACICLOVIR 800MG BLIST X 10 TAB (LAPROFF) FV. 09/2026;150;354.7115
7703712035256;COASPHARMA;ACICLOVIR 800MG CJ X 10 TABL (COASPHARMA) FV. 08/2025;36;448.5470
7593090002649;FC PHARMA;ACIDO ACETILSALICILICO 81MG (AMANIRIS) CJ X 30 COMP (FC PHARMA) FV. 10/2025;43;199.6500
7591585261236;LETI;ACIDO ACETILSALICILICO 81MG (ASAPROL) FRASCO X 100 COMP (LETI) FV. 10/2026;79;509.7730
7591585561237;LETI;ACIDO ACETILSALICILICO 81MG (ASAPROL) FRASCO X 40 COMP (LETI) FV. 10/2026;48;214.2910
7598852000765;UNIPHARMA;ACIDO ACETILSALICILICO 81MG (ASAPRUNI) FRASCO X 100 TABL (UNIPHARMA) FV. 08/2026;8;278.1790
791466996029;DPT;ACIDO ACETILSALICILICO 81MG (ASPIPRAD) CJ X 30 TAB (DPT) FV. 03/2027;20;199.6500
7591196002471;OFTALMI;ACIDO ACETILSALICILICO 81MG (AZACARD) CJ X 60 TAB (OFTALMI) FV. 11/2025;60;476.4980
7591519008487;CALOX;ACIDO ACETILSALICILICO 81MG (CALOXPIRINA) FRASCO X 30 TAB (CALOX) FV. 11/2027;97;217.6185
7598800000090;JD PHARMA;ACIDO ACETILSALICILICO 81MG (COR-INA) CJ X 30 TAB (JD PHARMA) FV. 02/2026;364;76.5325
7591818000298;COFASA;ACIDO ACETILSALICILICO 81MG (CORATAB) CJ X 30 TAB (COFASA) FV. 11/2027;36;214.2910
8906130230497;BRIXMEDIC;ACIDO ACETILSALICILICO 81MG CJ X 30 TAB (BRIXMEDIC) FV. 05/2027;7;111.1385
7591818000106;COFASA;ACIDO ASCORBICO 1000MG (CLORACI) FRASCO X 30 TAB (COFASA) FV. 06/2027;11;383.9935
7591585114976;LETI;ACIDO ASCORBICO 1000MG (LETISAN) CJ X 30 COMP (LETI) FV.11/2026;3;380.6660
858765000472;PHARMACORP;ACIDO ASCORBICO 1000MG (VITAMINA C) FRASCO X 60 CAPS (PHARMACORP) FV.10/2027;3;616.9185
8904278576453;FAHD;ACIDO ASCORBICO 1000MG (VITAMINA C) TUBO X 20 TAB EFERV SABOR A NARANJA (FAHD) FV. 08/2027;30;243.5730
7594000850282;BIOQUIMICA;ACIDO ASCORBICO 100MG/5ML GOTAS X 30ML (BIOQUIMICA) FV.08/2026;58;206.3050
7908020504382;CIFARMA;ACIDO ASCORBICO 1G (VITERGYL C) TUBO X 10 TABL EFERVESCENTES (CIFARMA) FV. 01/2026;112;236.9180
7592432901381;VIVAX;ACIDO ASCORBICO 500MG (CEVAX) CJ X 15 CAPS (VIVAX) FV. 02/2026;67;280.8410
7592432007649;VIVAX;ACIDO ASCORBICO 500MG (CEVAX) CJ X 30 CAPS (VIVAX) FV. 09/2026;90;521.0865
7591585214850;LETI;ACIDO ASCORBICO 500MG (LETISAN) BLIST X 10 TAB MASTICABLES SABOR A UVA (LETI) FV. 11/2026;1573;47.9160
7591585217486;LETI;ACIDO ASCORBICO 500MG (LETISAN) BLIST X 10 TABL MASTICABLES SABOR A FRUTAS TROPICALES (LETI) FV. 02/2028;798;49.9125
7591585314864;LETI;ACIDO ASCORBICO 500MG (LETISAN) CJ X 10 CAPS (LETI) FV. 11/2027;121;173.6955
7591585414861;LETI;ACIDO ASCORBICO 500MG (LETISAN) CJ X 30 CAPS (LETI) FV. 11/2027;9;398.6345
6930169708025;BLUE MEDICAL;ACIDO ASCORBICO 500MG (VITABLU C500) BLIST X 10 TABL MASTICABLE (BLUE MEDICAL) FV. 06/2027;94;71.8740
7591196000576;OFTALMI;ACIDO ASCORBICO 500MG (VITADYN C) BLIST X 10 TAB MASTICABLES SABOR FRUTAS TROPICALES (OFTALMI) FV. 12/2026;68;79.8600
6977234270032;2N;ACIDO ASCORBICO 500MG (VITAMINA C) BLIST X 10 TAB SABOR A NARANJA (2N) FV. 04/2027;495;67.8810
7703763818884;LA SANTÉ;ACIDO ASCORBICO 500MG (VITAMINA C) BLIST X 10 TABL MAST SABOR TUTTI FRUTI (LA SANTE) FV. 12/2027;310;71.8740
7703712036222;COASPHARMA;ACIDO ASCORBICO 500MG (VITAMINA C) BLIST X 10 TABL MASTICABLES (COASPHARMA) FV.11/2025;291;124.4485
7594000851425;BIOQUIMICA;ACIDO ASCORBICO 500MG (VITAMINA C) CJ X 30 TABL (BIOQUIMICA) FV. 09/2026;6;262.8725
7595414000843;FALIDU;ACIDO ASCORBICO 500MG (VITAMINA C) FRASCO X 60 GOMITAS (FALIDU) FV. 12/2025;341;345.3945
7592432000138;VIVAX;ACIDO ASCORBICO 500MG + ZINC 7.5MG (CEVAX ZINC) CJ X 15 CAPS (VIVAX) FV. 03/2027;2;344.0635
8908017953116;ARTE MEDICO DESCUENTO;ACIDO ASCORBICO 60MG (CEGUM) FCO X 30 GOMITAS SABOR A NARANJA (ARTE MEDICO) FV. 10/2025;14;394.5483
7594001101338;PLUSANDEX;ACIDO FOLICO 10MG CJ X 20 TAB (PLUSANDEX) FV. 09/2027;34;69.2120
7591585271495;GENVEN;ACIDO FOLICO 10MG CJ X 30 COMP (GENVEN) FV. 09/2026;68;101.8215
6977234270049;2N;ACIDO FOLICO 10MG CJ X 30 TABL (2N) FV. 04/2027;12;88.5115
7594001101345;PLUSANDEX;ACIDO FOLICO 10MG CJ X 30 TABL (PLUSANDEX) FV. 10/2027;1203;88.5115
7592601303114;SIEGFRIED;ACIDO FOLICO 10MG/ML (NONAFOL) GOTAS X 15ML (SIEGFRIED) FV. 08/2026;24;347.3910
;VALMORCA;ACIDO FOLICO 10MG/ML GOTAS X 15ML (VALMORCA) FV. 07/2026;24;373.3455
7594000851333;BIOQUIMICA;ACIDO FOLICO 10MG/ML GOTAS X 30ML (BIOQUIMICA) FV. 08/2027;512;275.5170
8908017953048;ARTE MEDICO DESCUENTO;ACIDO FOLICO 500MCG (FOLIGUM) FCO X 30 GOMITAS SABOR A FRESA PRENATAL (ARTE MEDICO) FV. 11/2025;16;347.6173
7592601303923;SIEGFRIED;ACIDO FOLICO 5MG (NONAFOL) CJ X 10 TABL (SIEGFRIED) FV. 09/2026;38;41.2610
7591585271488;GENVEN;ACIDO FOLICO 5MG CJ X 30 COMP (GENVEN) FV. 09/2026;65;116.4625
7594001101314;PLUSANDEX;ACIDO FOLICO 5MG CJ X 30 TABL (PLUSANDEX) FV. 10/2028;384;83.1875
7591619517605;MEGALABS DESCUENTO.;ACIDO IBANDRONICO 150MG (DENUAL) CJ X 1 COMP (ROWE) FV. 07/2026;4;322.1020
736372795762;FAHD;ACIDO IBANDRONICO 150MG (IBALAM) CJ X 1 TABL (FAHD) FV. 07/2026;34;171.0335
7598869000093;NIO PHARMACEUTICAL;ACIDO IBANDRONICO 150MG CJ X 1 TAB (NIO PHARMACEUTICAL) FV. 04/2027;20;222.2770
7595152002635;REMENY;ACIDO IBANDRONICO 150MG CJ X 1 TAB (REMENY) FV. 12/2026;14;276.8480
8904464205129;2N;ACIDO MEFENAMICO 500MG (MEFEDOL) CJ X 10 TABL (2N) FV. 06/2027;78;96.4975
8906005118370;EVERMED;ACIDO MEFENAMICO 500MG CJ X 10 TABL (EVERMED) FV. 09/2027;44;132.4345
7591619519227;MEGALABS DESCUENTO.;ACIDO TRANEXAMICO 500MG (CICLOKAN) CJ X 21 COMP (MEGALABS) FV. 09/2028;75;1047.7100
7598869002226;NIO PHARMACEUTICAL;ACIDO URSODESOXICOLICO 300MG CJ X 30 TAB (NIO PHARMACEUTICAL) FV. 07/2026;40;1834.1180
791466999969;DPT;ACIDO VALPROICO 500MG (VALCOPLUS) CJ X 30 TABL (DPT) FV. 11/2026;20;901.7525
7598677000247;CLEO.;ACIDO VALPROICO 500MG (VASTRON) CJ X 30 TABL (CLEO) FV. 01/2026;269;1050.1590
788070552895;MEDRIKHA;ACIDO VALPROICO 500MG CJ X 30 TABL (MEDRIKHA) FV. 02/2027;150;885.1150
7598928000071;DOLLY FARMA;AGUA DE MAR (OTORIN) SPRAY OTICO X 30ML (DOLLYFARMA) FV. 02/2027;2;728.7225
7591062010036;ELMOR;ALBENDAZOL 200MG (ALBICAR) CJ X 2 TABL (ELMOR) FV. 10/2027;96;65.2190
7591062010173;ELMOR;ALBENDAZOL 200MG (ALBICAR) CJ X 6 TABL (ELMOR) FV. 04/2027;82;158.3890
;LAPROFF;ALBENDAZOL 200MG BLIST X 2 TABL (LAPROFF) F.V 10/2026;57;26.6200
7703712033405;COASPHARMA;ALBENDAZOL 200MG CJ X 2 TAB (COASPHARMA) FV. 02/2026;105;61.8915
7592454003261;LA SANTÉ;ALBENDAZOL 200MG CJ X 2 TAB (LA SANTE) FV. 11/2027;11;88.5115
7594001100263;PLUSANDEX;ALBENDAZOL 200MG CJ X 2 TAB (PLUSANDEX) FV. 07/2026;178;54.5710
7598008000106;LAND;ALBENDAZOL 200MG CJ X 2 TAB MASTICABLES (LAND) FV. 04/2027;3;33.2750
7592454120371;LA SANTÉ;ALBENDAZOL 200MG CJ X 6 TABL (LA SANTE) FV. 11/2027;10;187.0055
8904151838531;FAHD;ALBENDAZOL 400MG BLIST X 10TABL (FAHD) F.V 06/2027;2;48.5815
7703038064770;LAPROFF;ALBENDAZOL 400MG SUSP SOBRE X 20ML (LAPROFF) FV. 09/2026;70;60.5605
7591062010029;ELMOR;ALBENDAZOL 400MG/10ML (ALBICAR) SUSP X 10ML (ELMOR) FV. 10/2026;102;185.0090
7703763001002;PHARMETIQUE LABS;ALCOHOL POLIVILINICO 1.4% (ALILUB) SOL OFT X 15ML (PHARMETIQUE) FV. 09/2027;12;388.6520
7598677000568;CLEO;ALENDRONATO SODICO 70MG (BENPAZYL) CJ X 4 TABL (CLEO) FV. 02/2027;11;210.4311
7599513000018;VINCENTI;ALFUZOSINA CLORHIDRATO 10MG LP CJ X 10 TAB (VINCENTI) FV.01/2027;4;141.0860
7703712010307;COASPHARMA;ALGI DE SODIO + BICAR DE SODIO (GASTRO FULL MAX) FCO X 150ML SABOR A CEREZA (COASPHARMA) FV. 01/2026;15;694.1165
7703712010321;COASPHARMA;ALGI DE SODIO + BICAR DE SODIO (GASTRO FULL MAX) SACHET X 10ML SABOR A CEREZA (COASPHARMA) FV. 01/2027;83;74.5360
7592806133097;RONAVA;ALOPURINOL 300MG (ALURON) CJ X 20 TAB (RONAVA) FV. 01/2028;21;524.4140
793869810438;DISKAM;ALUMINIO 200MG + MAGNESIO 200MG + SIMETICONA 25MG (ANTIAC) CJ X 10 TAB MASTICABLES (DISKAM) FV.11/2025;8;228.9320
7598252001089;DISTRILAB;AMBROXOL 30MG + LORATADINA 5MG (DISBROXOL FORTE) CJ X 20 TAB (DISTRILAB) FV. 05/2026;7;310.7885
7592803002594;DOLLDER;AMBROXOL 30MG + LORATADINA 5MG (MUCLAR) CJ X 10 COMP (DOLLDER) FV. 01/2027;48;215.5887
7594001100591;PLUSANDEX;AMBROXOL 7.5MG/ML (MISULVAN) GOTAS PED X 30ML (PLUSANDEX) FV. 09/2027;31;103.1525
7592601100683;SIEGFRIED;AMBROXOL 7.5MG/ML + CLENBUTEROL 0.005MCG/ML (ARBIXIL) GOTAS PED X 15ML (SIEGFRIED) FV. 05/2027;10;372.0145
7591955000175;ROWE;AMBROXOL 7.5MG/ML + CLENBUTEROL 0.005MCG/ML (CLENBUXOL) GOTAS PED X 20ML (ROWE) FV. 08/2027;34;303.4680
7592348203104;ATRAL;AMBROXOL CLORHIDRATO 30MG (BENFLUX) CJ X 20 TABL (ATRAL) FV. 05/2027;11;287.4960
8908020242276;FARMAMED;AMIODARONA 200MG CJ X 10 TAB (FARMAMED) FV. 06/2027;37;214.2910
7591020003131;GENCER;AMIODARONA 200MG CJ X 10 TAB (GENCER) FV. 06/2029;1;415.9375
730170649142;KMPLUS;AMIODARONA 200MG CJ X 10 TAB (KMPLUS) FV. 08/2026;43;173.0300
7598008000113;LAND;AMIODARONA 200MG CJ X 10 TAB (LAND) FV. 09/2026;29;191.6640
7703038050063;LAPROFF;AMITRIPTILINA 25MG BLIST X 10 TABL (LAPROFF) FV. 07/2026;1330;41.9265
8904210707075;BIO-MERCY;AMLODIPINA 10MG (AMBIODIPINA) CJ X 30 TAB (BIO-MERCY) FV. 06/2027;20;106.2138
7592803000408;DOLLDER;AMLODIPINA 10MG (DILOTEX) CJ X 10 TABL (DOLLDER) FV. 03/2027;28;150.4695
7591519001358;CALOX;AMLODIPINA 10MG CJ X 10 TAB (CALOX) FV. 10/2026;37;65.8845
7591585278173;GENVEN;AMLODIPINA 10MG CJ X 30 COMP (GENVEN FV. 09/2027;89;157.7235
8904179732842;ARTE MEDICO DESCUENTO;AMLODIPINA 10MG CJ X 30 TAB (ARTE MEDICO) FV. 04/2026;110;113.5077
675696260115;BUKA;AMLODIPINA 10MG CJ X 30 TAB (BUKA) FV. 10/2026;41;99.8250
7598176000359;ANGELUS;AMLODIPINA 5MG  + VALSARTAN 160MG CJ X 30 TABL (ANGELUS) FV. 04/2027;40;175.9249
8904210707082;BIO-MERCY;AMLODIPINA 5MG (AMBIODIPINA) CJ X 30 TAB (BIO-MERCY) FV. 06/2027;47;108.7427
7598484001154;QUIM-FAR;AMLODIPINA 5MG (AMIPINA) CJ X 30 TABL (QUIM-FAR) FV. 03/2026;143;75.2015
7592803004178;DOLLDER;AMLODIPINA 5MG (DILOTEX) CJ X 30 TABL (DOLLDER) FV. 06/2027;24;175.7585
7591585278166;GENVEN;AMLODIPINA 5MG CJ X 30 TAB (GENVEN) FV. 10/2027;63;125.1140
6977234270346;2N;AMLODIPINA 5MG CJ X 30 TABL (2N) FV. 05/2027;17;86.5150
8904179732828;ARTE MEDICO DESCUENTO;AMLODIPINA 5MG CJ X 30 TABL (ARTE MEDICO) F.V 08/2027;33;88.9507
7598176000342;ANGELUS;AMLODIPINO 5MG CJ X 30 TABL (ANGELUS) FV. 11/2025;158;124.4485
7591020000710;VALMORCA;AMOXICILINA 500MG (AMOXIVAL) CJ X 12 CAP (VALMORCA) FV. 09/2029;3;362.0320
6970097350965;COMERCIALIZADORA LIDER;AMOXICILINA 500MG + ACIDO CLAV. 125MG (AMOXY-VEN) CJ X 10 TAB (COMERCIALIZADORA LIDER) FV.03/2027;424;405.9550
7597285000397;IPS;AMOXICILINA 500MG + ACIDO CLAV. 125MG (CLAVUMEDC) CJ X 10 TABL (IPS)  F.V 04/2027;35;402.6275
7750215026632;PORTUGAL;AMOXICILINA 500MG + ACIDO CLAV. 125MG (CLAVUTRIM CL) CJ X 10 TABL (PORTUGAL)  FV. 10/2026;7;576.9885
8906156850273;ADN DESCUENTO;AMOXICILINA 500MG + ACIDO CLAV. 125MG (JUVIMOX-CV) CJ X 10 TABL (ADN MEDICAL) F.V 09/2026;297;336.9759
7598650000677;JL DE VENEZUELA;AMOXICILINA 500MG + ACIDO CLAV. 125MG CJ X 10 TAB (JL PHARMA) FV. 06/2026;44;430.5785
7595152002369;REMENY;AMOXICILINA 500MG + ACIDO CLAV. 125MG CJ X 10 TAB (REMENY) FV. 04/2026;13;554.3615
8906012343000;VIDA LABS;AMOXICILINA 500MG BLIST X 10 CAP (VIDA LABS) FV. 04/2026;155;67.8810
7703712030718;COASPHARMA;AMOXICILINA 500MG BLIST X 10 TABL (COASPHARMA) F.V 06/2026;461;131.7690
7770108671022;ARTE MEDICO DESCUENTO;AMOXICILINA 500MG CJ X 10 CAPS (ARTE MEDICO) FV. 01/2027;38;138.6103
736372692108;H&M;AMOXICILINA 500MG CJ X 10 CAPS (H&M) FV. 11/2026;346;68.9125
6921875011134;KMPLUS;AMOXICILINA 500MG CJ X 10 CAPS (KMPLUS) F.V 05/2027;47;107.1455
7597533001589;ZAKI;AMOXICILINA 500MG CJ X 10 CAPS (ZAKI) FV. 07/2026;4592;56.5675
7598252101154;DISTRILAB;AMOXICILINA 500MG CJ X 10 TAB (DISTRILAB) FV. 04/2026;116;94.5010
7591585470492;GENVEN;AMOXICILINA 500MG CJ X 12 CAPS (GENVEN) FV. 10/2026;2;316.7780
7591020080613;VALMORCA;AMOXICILINA 875MG (AMOXIVAL) CJ X 20 TAB (VALMORCA) FV. 05/2029;13;1094.0820
791466996319;DPT;AMOXICILINA 875MG + ACIDO CLAV. 125MG (AMOXIPRAD-CL) CJ X 16 TABL (DPT) FV. 11/2026;90;858.4950
7599608000442;LABORATORIO ZUZU;AMOXICILINA 875MG + ACIDO CLAV. 125MG (CLAMOLIN) CJ X 10 TAB (ZUZU) FV. 11/2026;10;602.9430
7597285000403;IPS;AMOXICILINA 875MG + ACIDO CLAV. 125MG (CLAVUMEDC) CJ X 10 TABL (IPS)  FV. 04/2027;9;602.9430
5600360013976;MEGALABS;AMOXICILINA 875MG + ACIDO CLAV. 125MG (CLAVUMOX PLUS) CJ X 16 COMP (MEGALABS) FV. 04/2026;5;1094.7475
7598252000266;DISTRILAB;AMOXICILINA 875MG + ACIDO CLAV. 125MG (DOXICLAV) CJ X 14 TABL (DISTRILAB) F.V 05/2026;2;740.0360
7591585213198;LETI;AMOXICILINA 875MG + ACIDO CLAV. 125MG (FULGRAM) CJ X 16 TAB (LETI) FV. 09/2026;17;1449.4590
8906051293052;ARTE MEDICO DESCUENTO;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 10 TABL (ARTE MEDICO) F.V 10/2025;288;500.9618
7598578000292;DAC 55;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 10 TABL (DAC55) FV. 02/2026;17;574.3265
736372692078;H&M;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 10 TABL (H&M) FV. 05/2026;53;417.9007
7598008002032;LAND;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 10 TABL (LAND)  FV. 03/2026;23;402.6275
7591585173195;GENVEN;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 14 TAB (GENVEN) FV. 11/2026;15;887.1115
6921875009728;KMPLUS;AMOXICILINA 875MG + ACIDO CLAV. 125MG CJ X 14 TAB (KMPLUS) F.V 10/2026;30;614.9220
8904097387148;ADN DESCUENTO;AMOXICILINA 875MG + ACIDO CLAV.125MG (CO-AMOXICLAV) CJ X 14 TABL (ADN MEDICAL) FV. 03/2026;196;476.6977
6921875011141;KMPLUS;AMPICILINA 500MG CJ X 10 CAPS (KMPLUS) FV. 04/2026;789;99.8250
7592454001106;LA SANTÉ;ATENOLOL 100MG CJ X 30 TABL (LA SANTE) FV. 01/2027;17;315.4470
675696259966;BUKA;ATENOLOL 50MG CJ X 30 TAB (BUKA) FV. 10/2026;40;79.8600
7592616011028;KIMICEG;ATENOLOL 50MG CJ X 30 TAB (KIMICEG) FV. 08/2026;1;208.3015
7591619520896;MEGALABS;ATOMOXETINA 18MG (ABRETIA 18) CJ X 10 CAPS (MEGALABS) FV. 01/2028;21;1478.7410
7591818210512;COFASA;ATORVASTATINA 20MG (ATORVACOF) CJ X 14 TABL (COFASA) FV. 10/2026;30;208.9670
7592432900148;VIVAX;ATORVASTATINA 20MG (ATOVAROL) CJ X 30 CAPS BLANDAS (VIVAX) FV. 01/2026;2;617.5840
791466993400;DPT;ATORVASTATINA 20MG (DROLIPID 20) CJ X 10 TAB (DPT) FV. 01/2026;24;60.5605
7591619001241;ROWE;ATORVASTATINA 20MG (VASPITOR) CJ X 30 COMP (ROWE) FV. 10/2026;9;477.1635
7598176000250;ANGELUS;ATORVASTATINA 20MG CJ X 30 TABL (ANGELUS) FV. 07/2026;259;220.0476
675696260139;BUKA;ATORVASTATINA 20MG CJ X 30 TABL (BUKA) FV. 07/2027;154;224.9390
736372722485;H&M;ATORVASTATINA 20MG CJ X 30 TABL (H&M) FV. 06/2027;76;168.1719
7592637000797;BEHRENS;ATORVASTATINA 40MG (ANTIP) CJ X 30 TABL (BEHRENS) FV.04/2026;19;543.7135
7591818000472;COFASA;ATORVASTATINA 40MG (ATORVACOF) CJ X 30 TABL (COFASA) FV. 07/2026;10;662.1725
7592432900155;VIVAX;ATORVASTATINA 40MG (ATOVAROL) CJ X 30 CAPS BLANDAS (VIVAX) FV. 08/2026;5;853.1710
791466996135;DPT;ATORVASTATINA 40MG (DROLIPID 40) CJ X 30 TAB (DPT) FV. 04/2027;72;310.7885
7591243830088;BIOTECH;ATORVASTATINA 40MG (LESTECOL) CJ X 30 TAB (BIOTECH) FV. 08/2026;41;654.8520
7591619001227;ROWE;ATORVASTATINA 40MG (VASPITOR) CJ X 30 COMP (ROWE) FV. 10/2026;56;754.0115
7598008000199;LAND;ATORVASTATINA 40MG CJ X 10 TAB (LAND) FV.04/2027;46;61.2260
675696260146;BUKA;ATORVASTATINA 40MG CJ X 30 TAB (BUKA) FV. 07/2027;216;248.8970
7591585373458;GENVEN;ATORVASTATINA 40MG CJ X 30 TAB (GENVEN) FV. 08/2027;65;793.9415
7598176000502;ANGELUS;ATORVASTATINA 40MG CJ X 30 TABL (ANGELUS) FV. 05/2027;238;282.8375
7598252000082;DISTRILAB;ATORVASTATINA 40MG CJ X 30 TABL (DISTRILAB) FV. 08/2027;5;299.4750
8906005118783;FARMAMED;ATORVASTATINA 40MG CJ X 30 TABL (FARMAMED) FV. 02/2027;42;253.5555
7591020009461;GENCER;ATORVASTATINA 40MG CJ X 30 TABL (GENCER) FV. 08/2029;26;769.3180
736372722461;H&M;ATORVASTATINA 40MG CJ X 30 TABL (H&M) FV. 05/2027;302;218.3199
7598677000131;CLEO;ATROPINA 1% GOTAS OFT X 5ML (CLEO) FV. 04/2026;20;119.3574
7591619520643;ROWE;AZITROMICINA 1000MG (AZIMAKROL) CJ X 2 COMP (ROWE) FV. 07/2027;14;487.8115
7591818116128;COFASA;AZITROMICINA 500MG (AMOVIN) CJ X 3 TABL (COFASA) FV. 06/2026;20;175.6920
7594001101352;PLUSANDEX;AZITROMICINA 500MG (AZITRODEX) CJ X 3 TABL (PLUSANDEX) FV. 11/2026;217;120.4555
7594001101369;PLUSANDEX;AZITROMICINA 500MG (AZITRODEX) CJ X 5 TABL (PLUSANDEX) FV. 11/2026;81;174.3610
8904210806228;BIO-MERCY;AZITROMICINA 500MG (ZITROBIO) CJ X 3 TABL (BIO-MERCY) FV. 05/2027;130;137.1928
8906130230077;BRIXMEDIC;AZITROMICINA 500MG CJ X 3 TAB (BRIXMEDIC) FV. 08/2026;83;114.4660
7598252101116;DISTRILAB;AZITROMICINA 500MG CJ X 3 TAB (DISTRILAB) FV. 02/2027;167;121.7865
8904151800057;FAHD;AZITROMICINA 500MG CJ X 3 TAB (FAHD) FV. 06/2027;60;121.7865
7598176000052;ANGELUS;AZITROMICINA 500MG CJ X 3 TABL (ANGELUS) F.V 06/2026;955;113.1350
7703712030206;COASPHARMA;AZITROMICINA 500MG CJ X 3 TABL (COASPHARMA) FV. 02/2026;170;136.4275
736372692122;H&M;AZITROMICINA 500MG CJ X 3 TABL (H&M) FV.05/2027;2;84.7182
781159319747;MEDICAL CARE;AZITROMICINA 500MG CJ X 3 TABL (MEDICAL CARE) FV. 10/2026;40;113.8005
7770108671039;ARTE MEDICO DESCUENTO;AZITROMICINA 500MG CJ X 5 COMP (ARTE MEDICO) FV. 08/2027;161;203.5498
675696259973;BUKA;AZITROMICINA 500MG CJ X 5 TABL (BUKA) FV. 10/2026;144;188.3365
7591020007597;GENCER;AZITROMICINA 500MG CJ X 5 TABL (GENCER) FV. 03/2029;42;300.8060
7709031877546;PHARMETIQUE LABS;BACILLUS CLAUSI  2 BILLONES (PROCILUS D2) SOBRE X 1GR  (PHARMETIQUE) FV. 06/2026;676;107.1455
7598852001113;UNIPHARMA;BACILLUS CLAUSII 2 BILLONES (ENTERUNI) CJ X 10 UND X 5ML (UNIPHARMA) FV.09/2026;55;597.6190
7591062011606;ELMOR;BENCIDAMINA 0.1% (TANTUM) SOL VAGINAL X 140ML (ELMOR) FV. 02/2026;3;295.4820
7591062011613;ELMOR;BENCIDAMINA 0.15% (TANTUM) SOL BUCAL ATOMIZADOR X 45ML (ELMOR) FV. 11/2028;181;428.5820
7591062901129;ELMOR;BENCIDAMINA 0.15% + CLORURO DE CETILPIRIDINIO 0.25% (FLOMED) SOL BUCAL ATOMIZADOR X 45ML (ELMOR) FV. 09/2026;102;280.8410
7591062014713;ELMOR;BENCIDAMINA 0.5% (TANTUM VERDE) PASTA DENTAL X 60GR (ELMOR) FV. 12/2027;20;343.3980
7592454891370;PHARMETIQUE LABS;BENCIDAMINA 3MG + CETILPIRIDINIO 1MG (BUCOXOLGAR) CJ X 10 TAB MAST SABOR A FRUTOS ROJOS (PHARMETIQUE) FV. 10/2026;31;190.3330
7592454891370;PHARMETIQUE LABS;BENCIDAMINA 3MG + CETILPIRIDINIO 1MG (BUCOXOLGAR) CJ X 10 TAB MAST. SABOR A MENTA (PHARMETIQUE) FV. 02/2027;23;183.6780
791466996302;DPT;BETAHISTINA 16MG (VERTIPRAD) CJ X 21 TABL (DPT) FV.08/2026;10;394.6415
8904179732866;ARTE MEDICO DESCUENTO;BETAHISTINA 16MG CJ X 10 TAB (ARTE MEDICO) FV. 01/2026;375;86.2222
8908020242283;FARMAMED;BETAHISTINA 16MG CJ X 20 TABL (FARMAMED) FV. 02/2027;30;190.3330
736372722492;H&M;BETAHISTINA 16MG CJ X 30 TABL (H&M) FV. 12/2026;155;225.0721
